unix time ms,samples
1760405702545,40412852
1760405702585,40545055
1760405702624,40637951
1760405702664,40711746
1760405702704,40806590
1760405702744,40893259
1760405702784,41017408
1760405702824,41056555
1760405702864,41074290
1760405702904,41087246
1760405702944,41052719
1760405702984,41029530
1760405703024,41125780
1760405703064,41140011
1760405703103,41172147
1760405703143,41112543
1760405703183,41071509
1760405703223,40925426
1760405703263,40845345
1760405703303,40909046
1760405703343,40990072
1760405703383,41098815
1760405703423,41092548
1760405703463,41230054
1760405703503,41438010
1760405703543,41540728
1760405703584,41581170
1760405703624,41456871
1760405703664,41388801
1760405703704,41472226
1760405703744,41404819
1760405703784,41352345
1760405703824,41449981
1760405703864,41629215
1760405703904,41817949
1760405703944,41997314
1760405703984,41985553
1760405704024,42008943
1760405704063,42073840
1760405704103,42124656
1760405704143,42147694
1760405704183,42110245
1760405704223,42108427
1760405704263,42079202
1760405704303,42037364
1760405704343,41907571
1760405704383,41717150
1760405704423,41575004
1760405704463,41510409
1760405704503,41493025
1760405704543,41460165
1760405704583,41444327
1760405704623,41433119
1760405704663,41408595
1760405704703,41365903
1760405704743,41335584
1760405704783,41318421
1760405704823,41311200
1760405704863,41300203
1760405704903,41302654
1760405704943,41320349
1760405704983,41333254
1760405705022,41338737
1760405705062,41342795
1760405705102,41343247
1760405705142,41352124
1760405705182,41356613
1760405705222,41343729
1760405705262,41347384
1760405705302,41355087
1760405705342,41377703
1760405705382,41429062
1760405705422,41542054
1760405705462,41643757
1760405705503,41696130
1760405705543,41709015
1760405705583,41674237
1760405705623,41634096
1760405705663,41592730
1760405705703,41504986
1760405705743,41417403
1760405705783,41343417
1760405705823,41294268
1760405705863,41268860
1760405705903,41286937
1760405705943,41370543
1760405705982,41437520
1760405706022,41616178
1760405706062,41829202
1760405706102,41966081
1760405706142,41986375
1760405706182,41875118
1760405706222,41681755
1760405706262,41504461
1760405706302,41350179
1760405706342,41231851
1760405706382,41108518
1760405706422,41054293
1760405706462,41036166
1760405706502,41017958
1760405706542,40974361
1760405706582,40931720
1760405706622,40886524
1760405706662,40858528
1760405706702,40830152
1760405706742,40781275
1760405706782,40708462
1760405706822,40639248
1760405706862,40592781
1760405706902,40544459
1760405706941,40517498
1760405706981,40495510
1760405707021,40464064
1760405707061,40426211
1760405707101,40367013
1760405707141,40325171
1760405707181,40345908
1760405707221,40484889
1760405707261,40611287
1760405707301,40662403
1760405707341,40625513
1760405707381,40572463
1760405707422,40584434
1760405707462,40628663
1760405707502,40641126
1760405707542,40618554
1760405707582,40567950
1760405707622,40497136
1760405707662,40557801
1760405707702,40740915
1760405707742,41035642
1760405707782,41363629
1760405707822,41581446
1760405707862,41813557
1760405707901,42041447
1760405707941,42251546
1760405707981,42424823
1760405708021,42573721
1760405708061,42671132
1760405708101,42722048
1760405708141,42790579
1760405708181,42832526
1760405708221,42862572
1760405708261,42809038
1760405708301,42724139
1760405708341,42649068
1760405708381,42592844
1760405708421,42551293
1760405708461,42511526
1760405708501,42487858
1760405708541,42484105
1760405708581,42512325
1760405708621,42540413
1760405708661,42566490
1760405708701,42596489
1760405708741,42642325
1760405708781,42659249
1760405708821,42655495
1760405708860,42627649
1760405708900,42581232
1760405708940,42529813
1760405708980,42420678
1760405709020,42306601
1760405709060,42212641
1760405709100,42126856
1760405709140,42016104
1760405709180,41935169
1760405709220,41939276
1760405709260,41891392
1760405709300,41820108
1760405709341,41746816
1760405709381,41707348
1760405709421,41761388
1760405709461,41884593
1760405709501,42071439
1760405709541,42263227
1760405709581,42448064
1760405709621,42602924
1760405709661,42677813
1760405709701,42715333
1760405709741,42769494
1760405709781,42842887
1760405709820,42720505
1760405709860,42561247
1760405709900,42398162
1760405709940,42227374
1760405709980,42240841
1760405710020,42209658
1760405710060,42208875
1760405710100,42179359
1760405710140,42133343
1760405710180,42121965
1760405710220,42145595
1760405710260,42146349
1760405710300,42111550
1760405710340,42042024
1760405710380,41998378
1760405710420,41989450
1760405710460,42013332
1760405710500,42111751
1760405710540,42243523
1760405710580,42398975
1760405710620,42483877
1760405710660,42527282
1760405710700,42574714
1760405710740,42655388
1760405710779,42655147
1760405710819,42577295
1760405710859,42519067
1760405710899,42565846
1760405710939,42608046
1760405710979,42658089
1760405711019,42719852
1760405711059,42773993
1760405711099,42816564
1760405711139,42861114
1760405711179,42924595
1760405711219,43021930
1760405711260,43118722
1760405711300,43110899
1760405711340,43079023
1760405711380,43032284
1760405711420,42975492
1760405711460,42952142
1760405711500,42958790
1760405711540,42992966
1760405711580,43083211
1760405711620,43198843
1760405711660,43271704
1760405711700,43304905
1760405711739,43319156
1760405711779,43291237
1760405711819,43276725
1760405711859,43275379
1760405711899,43337986
1760405711939,43464033
1760405711979,43543994
1760405712019,43510983
1760405712059,43412293
1760405712099,43294662
1760405712139,43201525
1760405712179,43183026
1760405712219,43230940
1760405712259,43316264
1760405712299,43302304
1760405712339,43278854
1760405712379,43296600
1760405712419,43308501
1760405712459,43365443
1760405712499,43468191
1760405712539,43473795
1760405712579,43378499
1760405712619,43220917
1760405712659,43142704
1760405712699,43060343
1760405712739,43014227
1760405712779,43003632
1760405712819,43008040
1760405712859,43009497
1760405712899,43065445
1760405712939,43140274
1760405712979,43251819
1760405713019,43364429
1760405713059,43454232
1760405713099,43529392
1760405713139,43585220
1760405713179,43612515
1760405713219,43617952
1760405713259,43587137
1760405713299,43516903
1760405713339,43438119
1760405713379,43389454
1760405713419,43385828
1760405713459,43405407
1760405713499,43421123
1760405713539,43436425
1760405713579,43444283
1760405713619,43461950
1760405713658,43489599
1760405713698,43496718
1760405713738,43452505
1760405713778,43401078
1760405713818,43338970
1760405713858,43280759
1760405713898,43219203
1760405713938,43179291
1760405713978,43165653
1760405714018,43140407
1760405714058,43133596
1760405714098,43137965
1760405714138,43169762
1760405714178,43216257
1760405714218,43161180
1760405714258,43080625
1760405714298,43012370
1760405714338,42963496
1760405714378,42930108
1760405714418,42861897
1760405714458,42775822
1760405714498,42733004
1760405714538,42720749
1760405714578,42736286
1760405714617,42756196
1760405714657,42766081
1760405714697,42719898
1760405714737,42700819
1760405714777,42733048
1760405714817,42785951
1760405714857,42873520
1760405714897,42909183
1760405714937,42904095
1760405714977,42896848
1760405715017,42851052
1760405715057,42797259
1760405715098,42694272
1760405715138,42630473
1760405715178,42581492
1760405715218,42528801
1760405715258,42565583
1760405715298,42582299
1760405715338,42554227
1760405715378,42528681
1760405715418,42479592
1760405715458,42450913
1760405715498,42468828
1760405715538,42547380
1760405715577,42625988
1760405715617,42647381
1760405715657,42633803
1760405715697,42542967
1760405715737,42433793
1760405715777,42365897
1760405715817,42276544
1760405715857,42194275
1760405715897,42109547
1760405715937,42064179
1760405715977,41995124
1760405716017,42000077
1760405716057,42051013
1760405716097,42002719
1760405716137,41911100
1760405716177,41823538
1760405716217,41743675
1760405716257,41684045
1760405716297,41652684
1760405716337,41623229
1760405716377,41589972
1760405716417,41554709
1760405716457,41528392
1760405716497,41514326
1760405716536,41483044
1760405716576,41410719
1760405716616,41340178
1760405716656,41295262
1760405716696,41265119
1760405716736,41254351
1760405716776,41260438
1760405716816,41255858
1760405716856,41249270
1760405716896,41238997
1760405716936,41228997
1760405716976,41225111
1760405717017,41212125
1760405717057,41155996
1760405717097,41114462
1760405717137,41087997
1760405717177,41067371
1760405717217,41052078
1760405717257,41041138
1760405717297,41052478
1760405717337,41067303
1760405717377,41072328
1760405717417,41090447
1760405717457,41276039
1760405717496,41701761
1760405717536,42051428
1760405717576,42285730
1760405717616,42395784
1760405717656,42472465
1760405717696,42509299
1760405717736,42660560
1760405717776,42772904
1760405717816,42752806
1760405717856,42635677
1760405717896,42532515
1760405717936,42419123
1760405717976,42293337
1760405718016,42169732
1760405718056,42077006
1760405718096,42017137
1760405718136,41946491
1760405718176,41899304
1760405718216,41862419
1760405718256,41839635
1760405718296,41831277
1760405718336,41817718
1760405718376,41802058
1760405718416,41774529
1760405718455,41736854
1760405718495,41627960
1760405718535,41573658
1760405718575,41538579
1760405718615,41503158
1760405718655,41471021
1760405718695,41432437
1760405718735,41410704
1760405718775,41400410
1760405718815,41403734
1760405718855,41404919
1760405718895,41410855
1760405718936,41412552
1760405718976,41372531
1760405719016,41364969
1760405719056,41459914
1760405719096,41562963
1760405719136,41614302
1760405719176,41630099
1760405719216,41621552
1760405719256,41605273
1760405719296,41579955
1760405719336,41556425
1760405719376,41547095
1760405719415,41500848
1760405719455,41411969
1760405719495,41338486
1760405719535,41305375
1760405719575,41299741
1760405719615,41329960
1760405719655,41349804
1760405719695,41370242
1760405719735,41383016
1760405719775,41390428
1760405719815,41389634
1760405719855,41359315
1760405719895,41343140
1760405719935,41325724
1760405719975,41320364
1760405720015,41331452
1760405720055,41344914
1760405720095,41388915
1760405720135,41559078
1760405720175,41802785
1760405720215,42011133
1760405720255,42161118
1760405720295,42230041
1760405720335,42279183
1760405720374,42335143
1760405720414,42458743
1760405720454,42593064
1760405720494,42604627
1760405720534,42544914
1760405720574,42508532
1760405720614,42530948
1760405720654,42599827
1760405720694,42665736
1760405720734,42723299
1760405720774,42772440
1760405720814,42837386
1760405720854,42840892
1760405720894,42770058
1760405720934,42687125
1760405720974,42637816
1760405721014,42593068
1760405721054,42544914
1760405721094,42481743
1760405721134,42445620
1760405721174,42446496
1760405721214,42450409
1760405721254,42435244
1760405721294,42401807
1760405721334,42306959
1760405721374,42228447
1760405721414,42198480
1760405721454,42162965
1760405721494,42125668
1760405721534,42102056
